"rep","method","tree","splits","model_type","num.trees","K","p","n","setting_id"
1,"grad",1,67,"vcm",500,16,2,2000,"2"
1,"grad",2,58,"vcm",500,16,2,2000,"2"
1,"grad",3,72,"vcm",500,16,2,2000,"2"
1,"grad",4,63,"vcm",500,16,2,2000,"2"
1,"grad",5,70,"vcm",500,16,2,2000,"2"
1,"grad",6,78,"vcm",500,16,2,2000,"2"
1,"grad",7,72,"vcm",500,16,2,2000,"2"
1,"grad",8,75,"vcm",500,16,2,2000,"2"
1,"grad",9,64,"vcm",500,16,2,2000,"2"
1,"grad",10,77,"vcm",500,16,2,2000,"2"
1,"grad",11,63,"vcm",500,16,2,2000,"2"
1,"grad",12,69,"vcm",500,16,2,2000,"2"
1,"grad",13,70,"vcm",500,16,2,2000,"2"
1,"grad",14,77,"vcm",500,16,2,2000,"2"
1,"grad",15,69,"vcm",500,16,2,2000,"2"
1,"grad",16,62,"vcm",500,16,2,2000,"2"
1,"grad",17,70,"vcm",500,16,2,2000,"2"
1,"grad",18,59,"vcm",500,16,2,2000,"2"
1,"grad",19,71,"vcm",500,16,2,2000,"2"
1,"grad",20,69,"vcm",500,16,2,2000,"2"
1,"grad",21,69,"vcm",500,16,2,2000,"2"
1,"grad",22,77,"vcm",500,16,2,2000,"2"
1,"grad",23,74,"vcm",500,16,2,2000,"2"
1,"grad",24,69,"vcm",500,16,2,2000,"2"
1,"grad",25,72,"vcm",500,16,2,2000,"2"
1,"grad",26,69,"vcm",500,16,2,2000,"2"
1,"grad",27,70,"vcm",500,16,2,2000,"2"
1,"grad",28,71,"vcm",500,16,2,2000,"2"
1,"grad",29,67,"vcm",500,16,2,2000,"2"
1,"grad",30,73,"vcm",500,16,2,2000,"2"
1,"grad",31,69,"vcm",500,16,2,2000,"2"
1,"grad",32,68,"vcm",500,16,2,2000,"2"
1,"grad",33,76,"vcm",500,16,2,2000,"2"
1,"grad",34,68,"vcm",500,16,2,2000,"2"
1,"grad",35,67,"vcm",500,16,2,2000,"2"
1,"grad",36,65,"vcm",500,16,2,2000,"2"
1,"grad",37,70,"vcm",500,16,2,2000,"2"
1,"grad",38,63,"vcm",500,16,2,2000,"2"
1,"grad",39,67,"vcm",500,16,2,2000,"2"
1,"grad",40,74,"vcm",500,16,2,2000,"2"
1,"grad",41,70,"vcm",500,16,2,2000,"2"
1,"grad",42,67,"vcm",500,16,2,2000,"2"
1,"grad",43,75,"vcm",500,16,2,2000,"2"
1,"grad",44,68,"vcm",500,16,2,2000,"2"
1,"grad",45,76,"vcm",500,16,2,2000,"2"
1,"grad",46,72,"vcm",500,16,2,2000,"2"
1,"grad",47,68,"vcm",500,16,2,2000,"2"
1,"grad",48,77,"vcm",500,16,2,2000,"2"
1,"grad",49,67,"vcm",500,16,2,2000,"2"
1,"grad",50,72,"vcm",500,16,2,2000,"2"
1,"grad",51,60,"vcm",500,16,2,2000,"2"
1,"grad",52,70,"vcm",500,16,2,2000,"2"
1,"grad",53,66,"vcm",500,16,2,2000,"2"
1,"grad",54,63,"vcm",500,16,2,2000,"2"
1,"grad",55,68,"vcm",500,16,2,2000,"2"
1,"grad",56,67,"vcm",500,16,2,2000,"2"
1,"grad",57,73,"vcm",500,16,2,2000,"2"
1,"grad",58,68,"vcm",500,16,2,2000,"2"
1,"grad",59,66,"vcm",500,16,2,2000,"2"
1,"grad",60,78,"vcm",500,16,2,2000,"2"
1,"grad",61,79,"vcm",500,16,2,2000,"2"
1,"grad",62,68,"vcm",500,16,2,2000,"2"
