"rep","method","tree","splits","model_type","num.trees","K","p","n","setting_id"
1,"grad",1,174,"vcm",500,4,2,2000,"2"
1,"grad",2,194,"vcm",500,4,2,2000,"2"
1,"grad",3,174,"vcm",500,4,2,2000,"2"
1,"grad",4,185,"vcm",500,4,2,2000,"2"
1,"grad",5,179,"vcm",500,4,2,2000,"2"
1,"grad",6,176,"vcm",500,4,2,2000,"2"
1,"grad",7,190,"vcm",500,4,2,2000,"2"
1,"grad",8,177,"vcm",500,4,2,2000,"2"
1,"grad",9,185,"vcm",500,4,2,2000,"2"
1,"grad",10,182,"vcm",500,4,2,2000,"2"
1,"grad",11,189,"vcm",500,4,2,2000,"2"
1,"grad",12,183,"vcm",500,4,2,2000,"2"
1,"grad",13,182,"vcm",500,4,2,2000,"2"
1,"grad",14,182,"vcm",500,4,2,2000,"2"
1,"grad",15,188,"vcm",500,4,2,2000,"2"
1,"grad",16,181,"vcm",500,4,2,2000,"2"
1,"grad",17,182,"vcm",500,4,2,2000,"2"
1,"grad",18,187,"vcm",500,4,2,2000,"2"
1,"grad",19,184,"vcm",500,4,2,2000,"2"
1,"grad",20,179,"vcm",500,4,2,2000,"2"
1,"grad",21,173,"vcm",500,4,2,2000,"2"
1,"grad",22,184,"vcm",500,4,2,2000,"2"
1,"grad",23,184,"vcm",500,4,2,2000,"2"
1,"grad",24,200,"vcm",500,4,2,2000,"2"
1,"grad",25,174,"vcm",500,4,2,2000,"2"
1,"grad",26,183,"vcm",500,4,2,2000,"2"
1,"grad",27,181,"vcm",500,4,2,2000,"2"
1,"grad",28,192,"vcm",500,4,2,2000,"2"
1,"grad",29,184,"vcm",500,4,2,2000,"2"
1,"grad",30,188,"vcm",500,4,2,2000,"2"
1,"grad",31,175,"vcm",500,4,2,2000,"2"
1,"grad",32,190,"vcm",500,4,2,2000,"2"
1,"grad",33,184,"vcm",500,4,2,2000,"2"
1,"grad",34,182,"vcm",500,4,2,2000,"2"
1,"grad",35,189,"vcm",500,4,2,2000,"2"
1,"grad",36,185,"vcm",500,4,2,2000,"2"
1,"grad",37,188,"vcm",500,4,2,2000,"2"
1,"grad",38,181,"vcm",500,4,2,2000,"2"
1,"grad",39,173,"vcm",500,4,2,2000,"2"
1,"grad",40,180,"vcm",500,4,2,2000,"2"
1,"grad",41,183,"vcm",500,4,2,2000,"2"
1,"grad",42,183,"vcm",500,4,2,2000,"2"
1,"grad",43,181,"vcm",500,4,2,2000,"2"
1,"grad",44,178,"vcm",500,4,2,2000,"2"
1,"grad",45,189,"vcm",500,4,2,2000,"2"
1,"grad",46,188,"vcm",500,4,2,2000,"2"
1,"grad",47,188,"vcm",500,4,2,2000,"2"
1,"grad",48,175,"vcm",500,4,2,2000,"2"
1,"grad",49,177,"vcm",500,4,2,2000,"2"
1,"grad",50,187,"vcm",500,4,2,2000,"2"
1,"grad",51,185,"vcm",500,4,2,2000,"2"
1,"grad",52,176,"vcm",500,4,2,2000,"2"
1,"grad",53,177,"vcm",500,4,2,2000,"2"
1,"grad",54,192,"vcm",500,4,2,2000,"2"
1,"grad",55,186,"vcm",500,4,2,2000,"2"
1,"grad",56,178,"vcm",500,4,2,2000,"2"
1,"grad",57,175,"vcm",500,4,2,2000,"2"
1,"grad",58,181,"vcm",500,4,2,2000,"2"
1,"grad",59,179,"vcm",500,4,2,2000,"2"
1,"grad",60,185,"vcm",500,4,2,2000,"2"
1,"grad",61,182,"vcm",500,4,2,2000,"2"
1,"grad",62,184,"vcm",500,4,2,2000,"2"
1,"grad",63,187,"vcm",500,4,2,2000,"2"
1,"grad",64,181,"vcm",500,4,2,2000,"2"
1,"grad",65,176,"vcm",500,4,2,2000,"2"
1,"grad",66,187,"vcm",500,4,2,2000,"2"
1,"grad",67,182,"vcm",500,4,2,2000,"2"
1,"grad",68,175,"vcm",500,4,2,2000,"2"
1,"grad",69,191,"vcm",500,4,2,2000,"2"
1,"grad",70,189,"vcm",500,4,2,2000,"2"
1,"grad",71,182,"vcm",500,4,2,2000,"2"
1,"grad",72,193,"vcm",500,4,2,2000,"2"
1,"grad",73,189,"vcm",500,4,2,2000,"2"
1,"grad",74,186,"vcm",500,4,2,2000,"2"
1,"grad",75,190,"vcm",500,4,2,2000,"2"
1,"grad",76,197,"vcm",500,4,2,2000,"2"
1,"grad",77,180,"vcm",500,4,2,2000,"2"
1,"grad",78,183,"vcm",500,4,2,2000,"2"
1,"grad",79,188,"vcm",500,4,2,2000,"2"
1,"grad",80,187,"vcm",500,4,2,2000,"2"
1,"grad",81,189,"vcm",500,4,2,2000,"2"
1,"grad",82,193,"vcm",500,4,2,2000,"2"
1,"grad",83,189,"vcm",500,4,2,2000,"2"
1,"grad",84,178,"vcm",500,4,2,2000,"2"
1,"grad",85,189,"vcm",500,4,2,2000,"2"
1,"grad",86,172,"vcm",500,4,2,2000,"2"
1,"grad",87,194,"vcm",500,4,2,2000,"2"
1,"grad",88,180,"vcm",500,4,2,2000,"2"
1,"grad",89,181,"vcm",500,4,2,2000,"2"
1,"grad",90,207,"vcm",500,4,2,2000,"2"
1,"grad",91,172,"vcm",500,4,2,2000,"2"
1,"grad",92,184,"vcm",500,4,2,2000,"2"
1,"grad",93,194,"vcm",500,4,2,2000,"2"
1,"grad",94,174,"vcm",500,4,2,2000,"2"
1,"grad",95,186,"vcm",500,4,2,2000,"2"
1,"grad",96,180,"vcm",500,4,2,2000,"2"
1,"grad",97,186,"vcm",500,4,2,2000,"2"
1,"grad",98,185,"vcm",500,4,2,2000,"2"
1,"grad",99,172,"vcm",500,4,2,2000,"2"
1,"grad",100,188,"vcm",500,4,2,2000,"2"
1,"grad",101,189,"vcm",500,4,2,2000,"2"
1,"grad",102,181,"vcm",500,4,2,2000,"2"
1,"grad",103,181,"vcm",500,4,2,2000,"2"
1,"grad",104,185,"vcm",500,4,2,2000,"2"
1,"grad",105,171,"vcm",500,4,2,2000,"2"
1,"grad",106,190,"vcm",500,4,2,2000,"2"
1,"grad",107,186,"vcm",500,4,2,2000,"2"
1,"grad",108,173,"vcm",500,4,2,2000,"2"
1,"grad",109,190,"vcm",500,4,2,2000,"2"
1,"grad",110,185,"vcm",500,4,2,2000,"2"
1,"grad",111,178,"vcm",500,4,2,2000,"2"
1,"grad",112,187,"vcm",500,4,2,2000,"2"
1,"grad",113,186,"vcm",500,4,2,2000,"2"
1,"grad",114,181,"vcm",500,4,2,2000,"2"
1,"grad",115,192,"vcm",500,4,2,2000,"2"
1,"grad",116,182,"vcm",500,4,2,2000,"2"
1,"grad",117,195,"vcm",500,4,2,2000,"2"
1,"grad",118,181,"vcm",500,4,2,2000,"2"
1,"grad",119,175,"vcm",500,4,2,2000,"2"
1,"grad",120,189,"vcm",500,4,2,2000,"2"
1,"grad",121,187,"vcm",500,4,2,2000,"2"
1,"grad",122,176,"vcm",500,4,2,2000,"2"
1,"grad",123,180,"vcm",500,4,2,2000,"2"
1,"grad",124,184,"vcm",500,4,2,2000,"2"
1,"grad",125,186,"vcm",500,4,2,2000,"2"
1,"grad",126,179,"vcm",500,4,2,2000,"2"
1,"grad",127,195,"vcm",500,4,2,2000,"2"
1,"grad",128,181,"vcm",500,4,2,2000,"2"
1,"grad",129,179,"vcm",500,4,2,2000,"2"
1,"grad",130,185,"vcm",500,4,2,2000,"2"
1,"grad",131,182,"vcm",500,4,2,2000,"2"
1,"grad",132,181,"vcm",500,4,2,2000,"2"
1,"grad",133,190,"vcm",500,4,2,2000,"2"
1,"grad",134,173,"vcm",500,4,2,2000,"2"
1,"grad",135,189,"vcm",500,4,2,2000,"2"
1,"grad",136,186,"vcm",500,4,2,2000,"2"
1,"grad",137,181,"vcm",500,4,2,2000,"2"
1,"grad",138,176,"vcm",500,4,2,2000,"2"
1,"grad",139,183,"vcm",500,4,2,2000,"2"
1,"grad",140,186,"vcm",500,4,2,2000,"2"
1,"grad",141,190,"vcm",500,4,2,2000,"2"
1,"grad",142,184,"vcm",500,4,2,2000,"2"
1,"grad",143,182,"vcm",500,4,2,2000,"2"
1,"grad",144,183,"vcm",500,4,2,2000,"2"
1,"grad",145,180,"vcm",500,4,2,2000,"2"
1,"grad",146,187,"vcm",500,4,2,2000,"2"
1,"grad",147,194,"vcm",500,4,2,2000,"2"
1,"grad",148,177,"vcm",500,4,2,2000,"2"
1,"grad",149,180,"vcm",500,4,2,2000,"2"
1,"grad",150,181,"vcm",500,4,2,2000,"2"
1,"grad",151,188,"vcm",500,4,2,2000,"2"
1,"grad",152,184,"vcm",500,4,2,2000,"2"
1,"grad",153,188,"vcm",500,4,2,2000,"2"
1,"grad",154,171,"vcm",500,4,2,2000,"2"
1,"grad",155,181,"vcm",500,4,2,2000,"2"
1,"grad",156,188,"vcm",500,4,2,2000,"2"
1,"grad",157,189,"vcm",500,4,2,2000,"2"
1,"grad",158,177,"vcm",500,4,2,2000,"2"
1,"grad",159,177,"vcm",500,4,2,2000,"2"
1,"grad",160,182,"vcm",500,4,2,2000,"2"
1,"grad",161,187,"vcm",500,4,2,2000,"2"
1,"grad",162,187,"vcm",500,4,2,2000,"2"
1,"grad",163,179,"vcm",500,4,2,2000,"2"
1,"grad",164,182,"vcm",500,4,2,2000,"2"
1,"grad",165,170,"vcm",500,4,2,2000,"2"
1,"grad",166,182,"vcm",500,4,2,2000,"2"
1,"grad",167,180,"vcm",500,4,2,2000,"2"
1,"grad",168,187,"vcm",500,4,2,2000,"2"
1,"grad",169,180,"vcm",500,4,2,2000,"2"
1,"grad",170,188,"vcm",500,4,2,2000,"2"
1,"grad",171,177,"vcm",500,4,2,2000,"2"
1,"grad",172,177,"vcm",500,4,2,2000,"2"
1,"grad",173,190,"vcm",500,4,2,2000,"2"
1,"grad",174,182,"vcm",500,4,2,2000,"2"
1,"grad",175,172,"vcm",500,4,2,2000,"2"
1,"grad",176,187,"vcm",500,4,2,2000,"2"
1,"grad",177,185,"vcm",500,4,2,2000,"2"
1,"grad",178,197,"vcm",500,4,2,2000,"2"
1,"grad",179,186,"vcm",500,4,2,2000,"2"
1,"grad",180,188,"vcm",500,4,2,2000,"2"
1,"grad",181,181,"vcm",500,4,2,2000,"2"
1,"grad",182,181,"vcm",500,4,2,2000,"2"
