"rep","method","tree","splits","model_type","num.trees","K","p","n","setting_id"
1,"grad",1,33,"vcm",500,16,2,1000,"3"
1,"grad",2,38,"vcm",500,16,2,1000,"3"
1,"grad",3,36,"vcm",500,16,2,1000,"3"
1,"grad",4,37,"vcm",500,16,2,1000,"3"
1,"grad",5,40,"vcm",500,16,2,1000,"3"
1,"grad",6,35,"vcm",500,16,2,1000,"3"
1,"grad",7,33,"vcm",500,16,2,1000,"3"
1,"grad",8,30,"vcm",500,16,2,1000,"3"
1,"grad",9,33,"vcm",500,16,2,1000,"3"
1,"grad",10,30,"vcm",500,16,2,1000,"3"
1,"grad",11,37,"vcm",500,16,2,1000,"3"
1,"grad",12,29,"vcm",500,16,2,1000,"3"
1,"grad",13,30,"vcm",500,16,2,1000,"3"
1,"grad",14,35,"vcm",500,16,2,1000,"3"
1,"grad",15,33,"vcm",500,16,2,1000,"3"
1,"grad",16,34,"vcm",500,16,2,1000,"3"
1,"grad",17,30,"vcm",500,16,2,1000,"3"
1,"grad",18,33,"vcm",500,16,2,1000,"3"
1,"grad",19,40,"vcm",500,16,2,1000,"3"
1,"grad",20,28,"vcm",500,16,2,1000,"3"
1,"grad",21,38,"vcm",500,16,2,1000,"3"
1,"grad",22,37,"vcm",500,16,2,1000,"3"
1,"grad",23,34,"vcm",500,16,2,1000,"3"
1,"grad",24,33,"vcm",500,16,2,1000,"3"
1,"grad",25,39,"vcm",500,16,2,1000,"3"
1,"grad",26,42,"vcm",500,16,2,1000,"3"
1,"grad",27,39,"vcm",500,16,2,1000,"3"
1,"grad",28,32,"vcm",500,16,2,1000,"3"
1,"grad",29,28,"vcm",500,16,2,1000,"3"
1,"grad",30,37,"vcm",500,16,2,1000,"3"
1,"grad",31,31,"vcm",500,16,2,1000,"3"
1,"grad",32,30,"vcm",500,16,2,1000,"3"
1,"grad",33,42,"vcm",500,16,2,1000,"3"
1,"grad",34,32,"vcm",500,16,2,1000,"3"
1,"grad",35,34,"vcm",500,16,2,1000,"3"
1,"grad",36,38,"vcm",500,16,2,1000,"3"
1,"grad",37,38,"vcm",500,16,2,1000,"3"
1,"grad",38,32,"vcm",500,16,2,1000,"3"
1,"grad",39,33,"vcm",500,16,2,1000,"3"
1,"grad",40,33,"vcm",500,16,2,1000,"3"
1,"grad",41,35,"vcm",500,16,2,1000,"3"
1,"grad",42,28,"vcm",500,16,2,1000,"3"
1,"grad",43,32,"vcm",500,16,2,1000,"3"
1,"grad",44,33,"vcm",500,16,2,1000,"3"
1,"grad",45,29,"vcm",500,16,2,1000,"3"
