"rep","method","tree","splits","model_type","num.trees","K","p","n","setting_id"
1,"grad",1,12,"hte",500,4,2,2000,"3"
1,"grad",2,12,"hte",500,4,2,2000,"3"
1,"grad",3,14,"hte",500,4,2,2000,"3"
1,"grad",4,15,"hte",500,4,2,2000,"3"
1,"grad",5,15,"hte",500,4,2,2000,"3"
1,"grad",6,14,"hte",500,4,2,2000,"3"
1,"grad",7,14,"hte",500,4,2,2000,"3"
1,"grad",8,13,"hte",500,4,2,2000,"3"
1,"grad",9,15,"hte",500,4,2,2000,"3"
1,"grad",10,14,"hte",500,4,2,2000,"3"
1,"grad",11,15,"hte",500,4,2,2000,"3"
1,"grad",12,15,"hte",500,4,2,2000,"3"
1,"grad",13,16,"hte",500,4,2,2000,"3"
1,"grad",14,13,"hte",500,4,2,2000,"3"
1,"grad",15,13,"hte",500,4,2,2000,"3"
1,"grad",16,15,"hte",500,4,2,2000,"3"
1,"grad",17,14,"hte",500,4,2,2000,"3"
1,"grad",18,14,"hte",500,4,2,2000,"3"
1,"grad",19,15,"hte",500,4,2,2000,"3"
1,"grad",20,14,"hte",500,4,2,2000,"3"
1,"grad",21,13,"hte",500,4,2,2000,"3"
1,"grad",22,15,"hte",500,4,2,2000,"3"
1,"grad",23,15,"hte",500,4,2,2000,"3"
1,"grad",24,13,"hte",500,4,2,2000,"3"
1,"grad",25,14,"hte",500,4,2,2000,"3"
1,"grad",26,13,"hte",500,4,2,2000,"3"
1,"grad",27,14,"hte",500,4,2,2000,"3"
1,"grad",28,13,"hte",500,4,2,2000,"3"
1,"grad",29,13,"hte",500,4,2,2000,"3"
1,"grad",30,13,"hte",500,4,2,2000,"3"
1,"grad",31,11,"hte",500,4,2,2000,"3"
1,"grad",32,12,"hte",500,4,2,2000,"3"
1,"grad",33,15,"hte",500,4,2,2000,"3"
1,"grad",34,12,"hte",500,4,2,2000,"3"
1,"grad",35,13,"hte",500,4,2,2000,"3"
1,"grad",36,13,"hte",500,4,2,2000,"3"
1,"grad",37,15,"hte",500,4,2,2000,"3"
1,"grad",38,14,"hte",500,4,2,2000,"3"
1,"grad",39,13,"hte",500,4,2,2000,"3"
1,"grad",40,13,"hte",500,4,2,2000,"3"
