"rep","method","tree","splits","model_type","num.trees","K","p","n","setting_id"
1,"grad",1,3,"hte",500,4,2,1000,"5"
1,"grad",2,4,"hte",500,4,2,1000,"5"
1,"grad",3,3,"hte",500,4,2,1000,"5"
1,"grad",4,3,"hte",500,4,2,1000,"5"
1,"grad",5,3,"hte",500,4,2,1000,"5"
1,"grad",6,4,"hte",500,4,2,1000,"5"
1,"grad",7,3,"hte",500,4,2,1000,"5"
1,"grad",8,3,"hte",500,4,2,1000,"5"
1,"grad",9,5,"hte",500,4,2,1000,"5"
1,"grad",10,3,"hte",500,4,2,1000,"5"
1,"grad",11,6,"hte",500,4,2,1000,"5"
1,"grad",12,4,"hte",500,4,2,1000,"5"
1,"grad",13,4,"hte",500,4,2,1000,"5"
1,"grad",14,3,"hte",500,4,2,1000,"5"
1,"grad",15,7,"hte",500,4,2,1000,"5"
1,"grad",16,5,"hte",500,4,2,1000,"5"
1,"grad",17,7,"hte",500,4,2,1000,"5"
1,"grad",18,5,"hte",500,4,2,1000,"5"
1,"grad",19,4,"hte",500,4,2,1000,"5"
1,"grad",20,4,"hte",500,4,2,1000,"5"
1,"grad",21,3,"hte",500,4,2,1000,"5"
1,"grad",22,3,"hte",500,4,2,1000,"5"
1,"grad",23,5,"hte",500,4,2,1000,"5"
1,"grad",24,3,"hte",500,4,2,1000,"5"
1,"grad",25,4,"hte",500,4,2,1000,"5"
1,"grad",26,4,"hte",500,4,2,1000,"5"
1,"grad",27,6,"hte",500,4,2,1000,"5"
1,"grad",28,6,"hte",500,4,2,1000,"5"
1,"grad",29,8,"hte",500,4,2,1000,"5"
1,"grad",30,4,"hte",500,4,2,1000,"5"
1,"grad",31,2,"hte",500,4,2,1000,"5"
1,"grad",32,9,"hte",500,4,2,1000,"5"
1,"grad",33,5,"hte",500,4,2,1000,"5"
1,"grad",34,4,"hte",500,4,2,1000,"5"
1,"grad",35,4,"hte",500,4,2,1000,"5"
1,"grad",36,6,"hte",500,4,2,1000,"5"
1,"grad",37,3,"hte",500,4,2,1000,"5"
1,"grad",38,6,"hte",500,4,2,1000,"5"
1,"grad",39,2,"hte",500,4,2,1000,"5"
1,"grad",40,4,"hte",500,4,2,1000,"5"
1,"grad",41,4,"hte",500,4,2,1000,"5"
1,"grad",42,3,"hte",500,4,2,1000,"5"
1,"grad",43,3,"hte",500,4,2,1000,"5"
1,"grad",44,5,"hte",500,4,2,1000,"5"
1,"grad",45,4,"hte",500,4,2,1000,"5"
1,"grad",46,3,"hte",500,4,2,1000,"5"
1,"grad",47,3,"hte",500,4,2,1000,"5"
1,"grad",48,5,"hte",500,4,2,1000,"5"
1,"grad",49,5,"hte",500,4,2,1000,"5"
1,"grad",50,4,"hte",500,4,2,1000,"5"
1,"grad",51,3,"hte",500,4,2,1000,"5"
1,"grad",52,3,"hte",500,4,2,1000,"5"
1,"grad",53,2,"hte",500,4,2,1000,"5"
1,"grad",54,3,"hte",500,4,2,1000,"5"
1,"grad",55,3,"hte",500,4,2,1000,"5"
1,"grad",56,4,"hte",500,4,2,1000,"5"
1,"grad",57,3,"hte",500,4,2,1000,"5"
1,"grad",58,3,"hte",500,4,2,1000,"5"
1,"grad",59,3,"hte",500,4,2,1000,"5"
1,"grad",60,5,"hte",500,4,2,1000,"5"
1,"grad",61,3,"hte",500,4,2,1000,"5"
1,"grad",62,3,"hte",500,4,2,1000,"5"
1,"grad",63,5,"hte",500,4,2,1000,"5"
1,"grad",64,5,"hte",500,4,2,1000,"5"
1,"grad",65,3,"hte",500,4,2,1000,"5"
1,"grad",66,3,"hte",500,4,2,1000,"5"
1,"grad",67,4,"hte",500,4,2,1000,"5"
1,"grad",68,3,"hte",500,4,2,1000,"5"
1,"grad",69,3,"hte",500,4,2,1000,"5"
1,"grad",70,6,"hte",500,4,2,1000,"5"
1,"grad",71,4,"hte",500,4,2,1000,"5"
1,"grad",72,3,"hte",500,4,2,1000,"5"
1,"grad",73,4,"hte",500,4,2,1000,"5"
1,"grad",74,4,"hte",500,4,2,1000,"5"
1,"grad",75,3,"hte",500,4,2,1000,"5"
1,"grad",76,4,"hte",500,4,2,1000,"5"
1,"grad",77,3,"hte",500,4,2,1000,"5"
1,"grad",78,7,"hte",500,4,2,1000,"5"
1,"grad",79,4,"hte",500,4,2,1000,"5"
1,"grad",80,4,"hte",500,4,2,1000,"5"
1,"grad",81,5,"hte",500,4,2,1000,"5"
1,"grad",82,3,"hte",500,4,2,1000,"5"
1,"grad",83,3,"hte",500,4,2,1000,"5"
1,"grad",84,6,"hte",500,4,2,1000,"5"
1,"grad",85,5,"hte",500,4,2,1000,"5"
1,"grad",86,7,"hte",500,4,2,1000,"5"
1,"grad",87,4,"hte",500,4,2,1000,"5"
1,"grad",88,5,"hte",500,4,2,1000,"5"
1,"grad",89,2,"hte",500,4,2,1000,"5"
1,"grad",90,2,"hte",500,4,2,1000,"5"
1,"grad",91,3,"hte",500,4,2,1000,"5"
1,"grad",92,5,"hte",500,4,2,1000,"5"
1,"grad",93,3,"hte",500,4,2,1000,"5"
1,"grad",94,3,"hte",500,4,2,1000,"5"
1,"grad",95,5,"hte",500,4,2,1000,"5"
1,"grad",96,4,"hte",500,4,2,1000,"5"
1,"grad",97,7,"hte",500,4,2,1000,"5"
1,"grad",98,5,"hte",500,4,2,1000,"5"
1,"grad",99,2,"hte",500,4,2,1000,"5"
1,"grad",100,4,"hte",500,4,2,1000,"5"
1,"grad",101,6,"hte",500,4,2,1000,"5"
1,"grad",102,6,"hte",500,4,2,1000,"5"
1,"grad",103,4,"hte",500,4,2,1000,"5"
1,"grad",104,5,"hte",500,4,2,1000,"5"
1,"grad",105,3,"hte",500,4,2,1000,"5"
1,"grad",106,4,"hte",500,4,2,1000,"5"
1,"grad",107,4,"hte",500,4,2,1000,"5"
1,"grad",108,3,"hte",500,4,2,1000,"5"
1,"grad",109,7,"hte",500,4,2,1000,"5"
1,"grad",110,4,"hte",500,4,2,1000,"5"
1,"grad",111,3,"hte",500,4,2,1000,"5"
1,"grad",112,3,"hte",500,4,2,1000,"5"
1,"grad",113,4,"hte",500,4,2,1000,"5"
1,"grad",114,7,"hte",500,4,2,1000,"5"
1,"grad",115,5,"hte",500,4,2,1000,"5"
1,"grad",116,4,"hte",500,4,2,1000,"5"
1,"grad",117,3,"hte",500,4,2,1000,"5"
1,"grad",118,6,"hte",500,4,2,1000,"5"
1,"grad",119,4,"hte",500,4,2,1000,"5"
1,"grad",120,7,"hte",500,4,2,1000,"5"
1,"grad",121,4,"hte",500,4,2,1000,"5"
1,"grad",122,3,"hte",500,4,2,1000,"5"
1,"grad",123,4,"hte",500,4,2,1000,"5"
1,"grad",124,5,"hte",500,4,2,1000,"5"
1,"grad",125,3,"hte",500,4,2,1000,"5"
1,"grad",126,3,"hte",500,4,2,1000,"5"
1,"grad",127,4,"hte",500,4,2,1000,"5"
1,"grad",128,6,"hte",500,4,2,1000,"5"
1,"grad",129,4,"hte",500,4,2,1000,"5"
1,"grad",130,4,"hte",500,4,2,1000,"5"
1,"grad",131,4,"hte",500,4,2,1000,"5"
1,"grad",132,3,"hte",500,4,2,1000,"5"
1,"grad",133,3,"hte",500,4,2,1000,"5"
1,"grad",134,4,"hte",500,4,2,1000,"5"
1,"grad",135,3,"hte",500,4,2,1000,"5"
1,"grad",136,4,"hte",500,4,2,1000,"5"
1,"grad",137,4,"hte",500,4,2,1000,"5"
1,"grad",138,3,"hte",500,4,2,1000,"5"
1,"grad",139,5,"hte",500,4,2,1000,"5"
1,"grad",140,3,"hte",500,4,2,1000,"5"
1,"grad",141,3,"hte",500,4,2,1000,"5"
1,"grad",142,2,"hte",500,4,2,1000,"5"
1,"grad",143,4,"hte",500,4,2,1000,"5"
1,"grad",144,3,"hte",500,4,2,1000,"5"
1,"grad",145,5,"hte",500,4,2,1000,"5"
1,"grad",146,4,"hte",500,4,2,1000,"5"
1,"grad",147,4,"hte",500,4,2,1000,"5"
1,"grad",148,3,"hte",500,4,2,1000,"5"
1,"grad",149,3,"hte",500,4,2,1000,"5"
1,"grad",150,3,"hte",500,4,2,1000,"5"
1,"grad",151,6,"hte",500,4,2,1000,"5"
1,"grad",152,3,"hte",500,4,2,1000,"5"
1,"grad",153,2,"hte",500,4,2,1000,"5"
1,"grad",154,6,"hte",500,4,2,1000,"5"
1,"grad",155,3,"hte",500,4,2,1000,"5"
1,"grad",156,3,"hte",500,4,2,1000,"5"
1,"grad",157,5,"hte",500,4,2,1000,"5"
1,"grad",158,4,"hte",500,4,2,1000,"5"
1,"grad",159,6,"hte",500,4,2,1000,"5"
1,"grad",160,2,"hte",500,4,2,1000,"5"
1,"grad",161,3,"hte",500,4,2,1000,"5"
1,"grad",162,4,"hte",500,4,2,1000,"5"
1,"grad",163,4,"hte",500,4,2,1000,"5"
1,"grad",164,5,"hte",500,4,2,1000,"5"
1,"grad",165,3,"hte",500,4,2,1000,"5"
1,"grad",166,2,"hte",500,4,2,1000,"5"
1,"grad",167,4,"hte",500,4,2,1000,"5"
1,"grad",168,4,"hte",500,4,2,1000,"5"
1,"grad",169,3,"hte",500,4,2,1000,"5"
1,"grad",170,4,"hte",500,4,2,1000,"5"
1,"grad",171,3,"hte",500,4,2,1000,"5"
1,"grad",172,3,"hte",500,4,2,1000,"5"
1,"grad",173,3,"hte",500,4,2,1000,"5"
1,"grad",174,4,"hte",500,4,2,1000,"5"
1,"grad",175,3,"hte",500,4,2,1000,"5"
1,"grad",176,3,"hte",500,4,2,1000,"5"
1,"grad",177,5,"hte",500,4,2,1000,"5"
1,"grad",178,4,"hte",500,4,2,1000,"5"
1,"grad",179,4,"hte",500,4,2,1000,"5"
1,"grad",180,3,"hte",500,4,2,1000,"5"
1,"grad",181,4,"hte",500,4,2,1000,"5"
1,"grad",182,6,"hte",500,4,2,1000,"5"
1,"grad",183,3,"hte",500,4,2,1000,"5"
1,"grad",184,4,"hte",500,4,2,1000,"5"
1,"grad",185,4,"hte",500,4,2,1000,"5"
1,"grad",186,3,"hte",500,4,2,1000,"5"
1,"grad",187,4,"hte",500,4,2,1000,"5"
1,"grad",188,3,"hte",500,4,2,1000,"5"
1,"grad",189,3,"hte",500,4,2,1000,"5"
1,"grad",190,3,"hte",500,4,2,1000,"5"
1,"grad",191,3,"hte",500,4,2,1000,"5"
1,"grad",192,6,"hte",500,4,2,1000,"5"
1,"grad",193,3,"hte",500,4,2,1000,"5"
1,"grad",194,3,"hte",500,4,2,1000,"5"
1,"grad",195,4,"hte",500,4,2,1000,"5"
1,"grad",196,3,"hte",500,4,2,1000,"5"
1,"grad",197,2,"hte",500,4,2,1000,"5"
1,"grad",198,3,"hte",500,4,2,1000,"5"
1,"grad",199,7,"hte",500,4,2,1000,"5"
1,"grad",200,4,"hte",500,4,2,1000,"5"
1,"grad",201,3,"hte",500,4,2,1000,"5"
1,"grad",202,4,"hte",500,4,2,1000,"5"
1,"grad",203,4,"hte",500,4,2,1000,"5"
1,"grad",204,3,"hte",500,4,2,1000,"5"
1,"grad",205,7,"hte",500,4,2,1000,"5"
1,"grad",206,2,"hte",500,4,2,1000,"5"
1,"grad",207,3,"hte",500,4,2,1000,"5"
1,"grad",208,8,"hte",500,4,2,1000,"5"
1,"grad",209,3,"hte",500,4,2,1000,"5"
1,"grad",210,2,"hte",500,4,2,1000,"5"
1,"grad",211,3,"hte",500,4,2,1000,"5"
1,"grad",212,4,"hte",500,4,2,1000,"5"
1,"grad",213,4,"hte",500,4,2,1000,"5"
1,"grad",214,3,"hte",500,4,2,1000,"5"
1,"grad",215,4,"hte",500,4,2,1000,"5"
1,"grad",216,3,"hte",500,4,2,1000,"5"
1,"grad",217,3,"hte",500,4,2,1000,"5"
1,"grad",218,3,"hte",500,4,2,1000,"5"
1,"grad",219,6,"hte",500,4,2,1000,"5"
1,"grad",220,3,"hte",500,4,2,1000,"5"
1,"grad",221,3,"hte",500,4,2,1000,"5"
1,"grad",222,4,"hte",500,4,2,1000,"5"
1,"grad",223,4,"hte",500,4,2,1000,"5"
1,"grad",224,5,"hte",500,4,2,1000,"5"
1,"grad",225,4,"hte",500,4,2,1000,"5"
1,"grad",226,4,"hte",500,4,2,1000,"5"
1,"grad",227,5,"hte",500,4,2,1000,"5"
1,"grad",228,3,"hte",500,4,2,1000,"5"
1,"grad",229,3,"hte",500,4,2,1000,"5"
1,"grad",230,4,"hte",500,4,2,1000,"5"
1,"grad",231,7,"hte",500,4,2,1000,"5"
1,"grad",232,4,"hte",500,4,2,1000,"5"
1,"grad",233,2,"hte",500,4,2,1000,"5"
1,"grad",234,2,"hte",500,4,2,1000,"5"
1,"grad",235,3,"hte",500,4,2,1000,"5"
1,"grad",236,4,"hte",500,4,2,1000,"5"
1,"grad",237,3,"hte",500,4,2,1000,"5"
1,"grad",238,3,"hte",500,4,2,1000,"5"
1,"grad",239,3,"hte",500,4,2,1000,"5"
1,"grad",240,5,"hte",500,4,2,1000,"5"
1,"grad",241,4,"hte",500,4,2,1000,"5"
1,"grad",242,3,"hte",500,4,2,1000,"5"
1,"grad",243,3,"hte",500,4,2,1000,"5"
1,"grad",244,2,"hte",500,4,2,1000,"5"
1,"grad",245,5,"hte",500,4,2,1000,"5"
1,"grad",246,4,"hte",500,4,2,1000,"5"
1,"grad",247,3,"hte",500,4,2,1000,"5"
1,"grad",248,3,"hte",500,4,2,1000,"5"
1,"grad",249,4,"hte",500,4,2,1000,"5"
1,"grad",250,5,"hte",500,4,2,1000,"5"
1,"grad",251,3,"hte",500,4,2,1000,"5"
1,"grad",252,3,"hte",500,4,2,1000,"5"
1,"grad",253,6,"hte",500,4,2,1000,"5"
1,"grad",254,6,"hte",500,4,2,1000,"5"
1,"grad",255,6,"hte",500,4,2,1000,"5"
1,"grad",256,2,"hte",500,4,2,1000,"5"
1,"grad",257,5,"hte",500,4,2,1000,"5"
1,"grad",258,4,"hte",500,4,2,1000,"5"
1,"grad",259,6,"hte",500,4,2,1000,"5"
1,"grad",260,4,"hte",500,4,2,1000,"5"
1,"grad",261,3,"hte",500,4,2,1000,"5"
1,"grad",262,4,"hte",500,4,2,1000,"5"
1,"grad",263,4,"hte",500,4,2,1000,"5"
1,"grad",264,4,"hte",500,4,2,1000,"5"
1,"grad",265,6,"hte",500,4,2,1000,"5"
1,"grad",266,4,"hte",500,4,2,1000,"5"
1,"grad",267,4,"hte",500,4,2,1000,"5"
1,"grad",268,3,"hte",500,4,2,1000,"5"
1,"grad",269,3,"hte",500,4,2,1000,"5"
1,"grad",270,4,"hte",500,4,2,1000,"5"
1,"grad",271,4,"hte",500,4,2,1000,"5"
1,"grad",272,3,"hte",500,4,2,1000,"5"
1,"grad",273,3,"hte",500,4,2,1000,"5"
1,"grad",274,5,"hte",500,4,2,1000,"5"
1,"grad",275,4,"hte",500,4,2,1000,"5"
1,"grad",276,2,"hte",500,4,2,1000,"5"
1,"grad",277,3,"hte",500,4,2,1000,"5"
1,"grad",278,3,"hte",500,4,2,1000,"5"
1,"grad",279,3,"hte",500,4,2,1000,"5"
1,"grad",280,3,"hte",500,4,2,1000,"5"
1,"grad",281,2,"hte",500,4,2,1000,"5"
1,"grad",282,3,"hte",500,4,2,1000,"5"
1,"grad",283,2,"hte",500,4,2,1000,"5"
1,"grad",284,4,"hte",500,4,2,1000,"5"
1,"grad",285,5,"hte",500,4,2,1000,"5"
1,"grad",286,6,"hte",500,4,2,1000,"5"
1,"grad",287,3,"hte",500,4,2,1000,"5"
1,"grad",288,3,"hte",500,4,2,1000,"5"
1,"grad",289,3,"hte",500,4,2,1000,"5"
1,"grad",290,3,"hte",500,4,2,1000,"5"
1,"grad",291,3,"hte",500,4,2,1000,"5"
1,"grad",292,3,"hte",500,4,2,1000,"5"
1,"grad",293,3,"hte",500,4,2,1000,"5"
1,"grad",294,3,"hte",500,4,2,1000,"5"
1,"grad",295,2,"hte",500,4,2,1000,"5"
1,"grad",296,3,"hte",500,4,2,1000,"5"
1,"grad",297,2,"hte",500,4,2,1000,"5"
1,"grad",298,2,"hte",500,4,2,1000,"5"
1,"grad",299,3,"hte",500,4,2,1000,"5"
1,"grad",300,4,"hte",500,4,2,1000,"5"
1,"grad",301,2,"hte",500,4,2,1000,"5"
1,"grad",302,4,"hte",500,4,2,1000,"5"
1,"grad",303,6,"hte",500,4,2,1000,"5"
1,"grad",304,4,"hte",500,4,2,1000,"5"
1,"grad",305,4,"hte",500,4,2,1000,"5"
1,"grad",306,5,"hte",500,4,2,1000,"5"
1,"grad",307,3,"hte",500,4,2,1000,"5"
1,"grad",308,4,"hte",500,4,2,1000,"5"
1,"grad",309,5,"hte",500,4,2,1000,"5"
1,"grad",310,5,"hte",500,4,2,1000,"5"
1,"grad",311,5,"hte",500,4,2,1000,"5"
1,"grad",312,4,"hte",500,4,2,1000,"5"
1,"grad",313,3,"hte",500,4,2,1000,"5"
1,"grad",314,4,"hte",500,4,2,1000,"5"
1,"grad",315,3,"hte",500,4,2,1000,"5"
1,"grad",316,3,"hte",500,4,2,1000,"5"
1,"grad",317,3,"hte",500,4,2,1000,"5"
1,"grad",318,4,"hte",500,4,2,1000,"5"
1,"grad",319,4,"hte",500,4,2,1000,"5"
