"rep","method","tree","splits","model_type","num.trees","K","p","n","setting_id"
1,"grad",1,12,"hte",500,4,2,2000,"5"
1,"grad",2,9,"hte",500,4,2,2000,"5"
1,"grad",3,10,"hte",500,4,2,2000,"5"
1,"grad",4,15,"hte",500,4,2,2000,"5"
1,"grad",5,9,"hte",500,4,2,2000,"5"
1,"grad",6,11,"hte",500,4,2,2000,"5"
1,"grad",7,10,"hte",500,4,2,2000,"5"
1,"grad",8,8,"hte",500,4,2,2000,"5"
1,"grad",9,10,"hte",500,4,2,2000,"5"
1,"grad",10,11,"hte",500,4,2,2000,"5"
1,"grad",11,9,"hte",500,4,2,2000,"5"
1,"grad",12,9,"hte",500,4,2,2000,"5"
1,"grad",13,10,"hte",500,4,2,2000,"5"
1,"grad",14,9,"hte",500,4,2,2000,"5"
1,"grad",15,8,"hte",500,4,2,2000,"5"
1,"grad",16,8,"hte",500,4,2,2000,"5"
1,"grad",17,13,"hte",500,4,2,2000,"5"
1,"grad",18,8,"hte",500,4,2,2000,"5"
1,"grad",19,10,"hte",500,4,2,2000,"5"
1,"grad",20,12,"hte",500,4,2,2000,"5"
1,"grad",21,12,"hte",500,4,2,2000,"5"
1,"grad",22,10,"hte",500,4,2,2000,"5"
1,"grad",23,9,"hte",500,4,2,2000,"5"
1,"grad",24,9,"hte",500,4,2,2000,"5"
1,"grad",25,8,"hte",500,4,2,2000,"5"
1,"grad",26,12,"hte",500,4,2,2000,"5"
1,"grad",27,10,"hte",500,4,2,2000,"5"
1,"grad",28,8,"hte",500,4,2,2000,"5"
1,"grad",29,12,"hte",500,4,2,2000,"5"
1,"grad",30,10,"hte",500,4,2,2000,"5"
1,"grad",31,13,"hte",500,4,2,2000,"5"
1,"grad",32,9,"hte",500,4,2,2000,"5"
1,"grad",33,8,"hte",500,4,2,2000,"5"
1,"grad",34,9,"hte",500,4,2,2000,"5"
1,"grad",35,11,"hte",500,4,2,2000,"5"
1,"grad",36,10,"hte",500,4,2,2000,"5"
1,"grad",37,9,"hte",500,4,2,2000,"5"
1,"grad",38,11,"hte",500,4,2,2000,"5"
1,"grad",39,9,"hte",500,4,2,2000,"5"
1,"grad",40,10,"hte",500,4,2,2000,"5"
1,"grad",41,10,"hte",500,4,2,2000,"5"
1,"grad",42,10,"hte",500,4,2,2000,"5"
1,"grad",43,9,"hte",500,4,2,2000,"5"
1,"grad",44,10,"hte",500,4,2,2000,"5"
1,"grad",45,10,"hte",500,4,2,2000,"5"
1,"grad",46,11,"hte",500,4,2,2000,"5"
1,"grad",47,9,"hte",500,4,2,2000,"5"
1,"grad",48,9,"hte",500,4,2,2000,"5"
1,"grad",49,13,"hte",500,4,2,2000,"5"
1,"grad",50,12,"hte",500,4,2,2000,"5"
1,"grad",51,9,"hte",500,4,2,2000,"5"
1,"grad",52,10,"hte",500,4,2,2000,"5"
1,"grad",53,12,"hte",500,4,2,2000,"5"
1,"grad",54,8,"hte",500,4,2,2000,"5"
1,"grad",55,9,"hte",500,4,2,2000,"5"
1,"grad",56,13,"hte",500,4,2,2000,"5"
1,"grad",57,12,"hte",500,4,2,2000,"5"
1,"grad",58,9,"hte",500,4,2,2000,"5"
1,"grad",59,10,"hte",500,4,2,2000,"5"
1,"grad",60,9,"hte",500,4,2,2000,"5"
1,"grad",61,8,"hte",500,4,2,2000,"5"
1,"grad",62,9,"hte",500,4,2,2000,"5"
1,"grad",63,9,"hte",500,4,2,2000,"5"
1,"grad",64,10,"hte",500,4,2,2000,"5"
1,"grad",65,12,"hte",500,4,2,2000,"5"
1,"grad",66,9,"hte",500,4,2,2000,"5"
1,"grad",67,9,"hte",500,4,2,2000,"5"
1,"grad",68,10,"hte",500,4,2,2000,"5"
1,"grad",69,10,"hte",500,4,2,2000,"5"
1,"grad",70,9,"hte",500,4,2,2000,"5"
1,"grad",71,12,"hte",500,4,2,2000,"5"
1,"grad",72,11,"hte",500,4,2,2000,"5"
1,"grad",73,8,"hte",500,4,2,2000,"5"
1,"grad",74,11,"hte",500,4,2,2000,"5"
1,"grad",75,10,"hte",500,4,2,2000,"5"
1,"grad",76,10,"hte",500,4,2,2000,"5"
1,"grad",77,9,"hte",500,4,2,2000,"5"
1,"grad",78,11,"hte",500,4,2,2000,"5"
1,"grad",79,7,"hte",500,4,2,2000,"5"
1,"grad",80,11,"hte",500,4,2,2000,"5"
1,"grad",81,10,"hte",500,4,2,2000,"5"
1,"grad",82,11,"hte",500,4,2,2000,"5"
1,"grad",83,12,"hte",500,4,2,2000,"5"
1,"grad",84,11,"hte",500,4,2,2000,"5"
1,"grad",85,11,"hte",500,4,2,2000,"5"
1,"grad",86,8,"hte",500,4,2,2000,"5"
1,"grad",87,11,"hte",500,4,2,2000,"5"
1,"grad",88,9,"hte",500,4,2,2000,"5"
1,"grad",89,10,"hte",500,4,2,2000,"5"
1,"grad",90,8,"hte",500,4,2,2000,"5"
1,"grad",91,9,"hte",500,4,2,2000,"5"
1,"grad",92,8,"hte",500,4,2,2000,"5"
1,"grad",93,9,"hte",500,4,2,2000,"5"
1,"grad",94,12,"hte",500,4,2,2000,"5"
1,"grad",95,12,"hte",500,4,2,2000,"5"
1,"grad",96,12,"hte",500,4,2,2000,"5"
1,"grad",97,10,"hte",500,4,2,2000,"5"
1,"grad",98,10,"hte",500,4,2,2000,"5"
1,"grad",99,9,"hte",500,4,2,2000,"5"
1,"grad",100,10,"hte",500,4,2,2000,"5"
1,"grad",101,11,"hte",500,4,2,2000,"5"
1,"grad",102,9,"hte",500,4,2,2000,"5"
1,"grad",103,10,"hte",500,4,2,2000,"5"
1,"grad",104,11,"hte",500,4,2,2000,"5"
1,"grad",105,11,"hte",500,4,2,2000,"5"
1,"grad",106,13,"hte",500,4,2,2000,"5"
1,"grad",107,10,"hte",500,4,2,2000,"5"
1,"grad",108,11,"hte",500,4,2,2000,"5"
1,"grad",109,10,"hte",500,4,2,2000,"5"
1,"grad",110,10,"hte",500,4,2,2000,"5"
1,"grad",111,14,"hte",500,4,2,2000,"5"
1,"grad",112,11,"hte",500,4,2,2000,"5"
1,"grad",113,9,"hte",500,4,2,2000,"5"
1,"grad",114,10,"hte",500,4,2,2000,"5"
1,"grad",115,9,"hte",500,4,2,2000,"5"
1,"grad",116,10,"hte",500,4,2,2000,"5"
1,"grad",117,11,"hte",500,4,2,2000,"5"
1,"grad",118,10,"hte",500,4,2,2000,"5"
1,"grad",119,10,"hte",500,4,2,2000,"5"
1,"grad",120,12,"hte",500,4,2,2000,"5"
1,"grad",121,12,"hte",500,4,2,2000,"5"
1,"grad",122,9,"hte",500,4,2,2000,"5"
1,"grad",123,11,"hte",500,4,2,2000,"5"
1,"grad",124,10,"hte",500,4,2,2000,"5"
1,"grad",125,10,"hte",500,4,2,2000,"5"
1,"grad",126,9,"hte",500,4,2,2000,"5"
1,"grad",127,11,"hte",500,4,2,2000,"5"
1,"grad",128,11,"hte",500,4,2,2000,"5"
1,"grad",129,11,"hte",500,4,2,2000,"5"
1,"grad",130,10,"hte",500,4,2,2000,"5"
1,"grad",131,9,"hte",500,4,2,2000,"5"
1,"grad",132,12,"hte",500,4,2,2000,"5"
1,"grad",133,9,"hte",500,4,2,2000,"5"
1,"grad",134,13,"hte",500,4,2,2000,"5"
1,"grad",135,11,"hte",500,4,2,2000,"5"
1,"grad",136,10,"hte",500,4,2,2000,"5"
1,"grad",137,11,"hte",500,4,2,2000,"5"
1,"grad",138,10,"hte",500,4,2,2000,"5"
1,"grad",139,11,"hte",500,4,2,2000,"5"
1,"grad",140,9,"hte",500,4,2,2000,"5"
1,"grad",141,10,"hte",500,4,2,2000,"5"
1,"grad",142,9,"hte",500,4,2,2000,"5"
1,"grad",143,9,"hte",500,4,2,2000,"5"
1,"grad",144,9,"hte",500,4,2,2000,"5"
1,"grad",145,11,"hte",500,4,2,2000,"5"
1,"grad",146,11,"hte",500,4,2,2000,"5"
1,"grad",147,10,"hte",500,4,2,2000,"5"
1,"grad",148,10,"hte",500,4,2,2000,"5"
1,"grad",149,10,"hte",500,4,2,2000,"5"
1,"grad",150,11,"hte",500,4,2,2000,"5"
1,"grad",151,9,"hte",500,4,2,2000,"5"
1,"grad",152,9,"hte",500,4,2,2000,"5"
